URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования,Ширина мм,Длина мм,В упаковке,Цвет товара
https://001.com.ua/homut-kabelnyy-8-8x400-mm-neylon-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 8,8×400 мм нейлон белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH31-D088-400-100,UHH31-D088-400-100,outofstock,1,12,"589,86","Хомут кабельный 8,8×400 мм нейлон белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Длина, мм</td><td>400</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 8,8×400 мм нейлон білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Довжина, мм</td><td>400</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 8,8",Русский ~ 400,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-8-8x450-mm-neylon-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 8,8×450 мм нейлон белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH31-D088-450-100,UHH31-D088-450-100,outofstock,1,12,"596,21","Хомут кабельный 8,8×450 мм нейлон белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Длина, мм</td><td>450</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 8,8×450 мм нейлон білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Довжина, мм</td><td>450</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 8,8",Русский ~ 450,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-8-8x500-mm-neylon-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 8,8×500 мм нейлон белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH31-D088-500-100,UHH31-D088-500-100,outofstock,1,12,"759,29","Хомут кабельный 8,8×500 мм нейлон белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Длина, мм</td><td>500</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 8,8×500 мм нейлон білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>8,8</td></tr><tr><td>Довжина, мм</td><td>500</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 8,8",Русский ~ 500,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-2-5x100-mm-neylon-belyy-upakovka-500-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 2,5×100 мм нейлон белый (упаковка 500 шт.), IEK",Стяжки,IEK,UHH31-D025-100-500,UHH31-D025-100-500,outofstock,1,12,,"Хомут кабельный 2,5×100 мм нейлон белый (упаковка 500 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Длина, мм</td><td>100</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 2,5×100 мм нейлон білий (упаковка 500 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Довжина, мм</td><td>100</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 2,5",Русский ~ 100,Русский ~ 500шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-2-5x120-mm-neylon-belyy-upakovka-500-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 2,5×120 мм нейлон белый (упаковка 500 шт.), IEK",Стяжки,IEK,UHH31-D025-120-500,UHH31-D025-120-500,outofstock,1,12,,"Хомут кабельный 2,5×120 мм нейлон белый (упаковка 500 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Длина, мм</td><td>120</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 2,5×120 мм нейлон білий (упаковка 500 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Довжина, мм</td><td>120</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 2,5",Русский ~ 120,Русский ~ 500шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-3-6x150-mm-neylon-belyy-upakovka-500-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×150 мм нейлон белый (упаковка 500 шт.), IEK",Стяжки,IEK,UHH31-D036-150-500,UHH31-D036-150-500,outofstock,1,12,,"Хомут кабельный 3,6×150 мм нейлон белый (упаковка 500 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>150</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 3,6×150 мм нейлон білий (упаковка 500 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>150</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 150,Русский ~ 500шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-3-6x200-mm-neylon-belyy-upakovka-500-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×200 мм нейлон белый (упаковка 500 шт.), IEK",Стяжки,IEK,UHH31-D036-200-500,UHH31-D036-200-500,outofstock,1,12,,"Хомут кабельный 3,6×200 мм нейлон белый (упаковка 500 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>200</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 3,6×200 мм нейлон білий (упаковка 500 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>200</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 200,Русский ~ 500шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-3-6x250-mm-neylon-belyy-upakovka-500-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×250 мм нейлон белый (упаковка 500 шт.), IEK",Стяжки,IEK,UHH31-D036-250-500,UHH31-D036-250-500,outofstock,1,12,,"Хомут кабельный 3,6×250 мм нейлон белый (упаковка 500 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>250</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Хомут кабельний 3,6×250 мм нейлон білий (упаковка 500 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>250</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 250,Русский ~ 500шт,Русский ~ Белый
https://001.com.ua/homut-kabelnyy-2-5x120-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 2,5×120 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D025-120-100,UHH32-D025-120-100,outofstock,1,12,,"Хомут кабельный 2,5×120 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Длина, мм</td><td>120</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 2,5×120 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Довжина, мм</td><td>120</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 2,5",Русский ~ 120,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-3-6x180-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×180 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D036-180-100,UHH32-D036-180-100,outofstock,1,12,,"Хомут кабельный 3,6×180 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>180</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 3,6×180 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>180</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 180,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-3-6x300-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×300 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D036-300-100,UHH32-D036-300-100,outofstock,1,12,"125,01","Хомут кабельный 3,6×300 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>300</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 3,6×300 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>300</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 300,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-4-8x250-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 4,8×250 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D048-250-100,UHH32-D048-250-100,outofstock,1,12,"162,44","Хомут кабельный 4,8×250 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Длина, мм</td><td>250</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 4,8×250 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Довжина, мм</td><td>250</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 4,8",Русский ~ 250,Русский ~ 100шт,Русский ~ Черный
