URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Максимальное сечение проводников,Маркировка
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-1-rulon-1000-sht-e-marker-stand-0-1-5-1-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-1-s2037032-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.0.1.5.1, E.NEXT",Маркер кабельный,E.NEXT,s2037032,s2037032,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.0.1.5.1, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>1</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.0.1.5.1, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>1</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 1
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-7-rulon-1000-sht-e-marker-stand-0-1-5-7-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-7-s2037038-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.0.1.5.7, E.NEXT",Маркер кабельный,E.NEXT,s2037038,s2037038,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.0.1.5.7, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>7</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.0.1.5.7, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>7</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 7
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-8-rulon-1000-sht-e-marker-stand-0-1-5-8-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-8-s2037039-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.0.1.5.8, E.NEXT",Маркер кабельный,E.NEXT,s2037039,s2037039,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.0.1.5.8, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>8</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.0.1.5.8, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>8</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 8
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-9-rulon-1000-sht-e-marker-stand-0-1-5-9-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-9-s2037040-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.0.1.5.9, E.NEXT",Маркер кабельный,E.NEXT,s2037040,s2037040,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.0.1.5.9, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>9</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.0.1.5.9, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>9</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ 9
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-a-rulon-1000-sht-e-marker-stand-0-1-5-a-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-a-s2037041-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «A» (рулон 1000 шт.) e.marker.stand.0.1.5.A, E.NEXT",Маркер кабельный,E.NEXT,s2037041,s2037041,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «A» (рулон 1000 шт.) e.marker.stand.0.1.5.A, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>A</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «A» (рулон 1000 шт.) e.marker.stand.0.1.5.A, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>A</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ A
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-b-rulon-1000-sht-e-marker-stand-0-1-5-b-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-b-s2037042-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «B» (рулон 1000 шт.) e.marker.stand.0.1.5.B, E.NEXT",Маркер кабельный,E.NEXT,s2037042,s2037042,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «B» (рулон 1000 шт.) e.marker.stand.0.1.5.B, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>B</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «B» (рулон 1000 шт.) e.marker.stand.0.1.5.B, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>B</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ B
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-c-rulon-1000-sht-e-marker-stand-0-1-5-c-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-c-s2037043-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «C» (рулон 1000 шт.) e.marker.stand.0.1.5.C, E.NEXT",Маркер кабельный,E.NEXT,s2037043,s2037043,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «C» (рулон 1000 шт.) e.marker.stand.0.1.5.C, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>C</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «C» (рулон 1000 шт.) e.marker.stand.0.1.5.C, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>C</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ C
https://001.com.ua/marker-dlya-kabelya-0-1-5-mm2-simvol-n-rulon-1000-sht-e-marker-stand-0-1-5-n-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-0-1-5-n-s2037044-photo.jpg,"Маркер для кабеля 0-1.5 мм² символ «N» (рулон 1000 шт.) e.marker.stand.0.1.5.N, E.NEXT",Маркер кабельный,E.NEXT,s2037044,s2037044,instock,1,12,"48,41","Маркер для кабеля 0-1.5 мм² символ «N» (рулон 1000 шт.) e.marker.stand.0.1.5.N, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>1,5</td></tr><tr><td>Маркировка</td><td>N</td></tr></tbody></table>","Маркер для кабелю 0-1.5 мм² символ «N» (рулон 1000 шт.) e.marker.stand.0.1.5.N, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>1,5</td></tr><tr><td>Маркування</td><td>N</td></tr></tbody></table>","Русский ~ 1,5",Русский ~ N
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-0-rulon-1000-sht-e-marker-stand-1-2-5-0-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-0-s2037045-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.1.2.5.0, E.NEXT",Маркер кабельный,E.NEXT,s2037045,s2037045,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.1.2.5.0, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>0</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «0» (рулон 1000 шт.) e.marker.stand.1.2.5.0, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>0</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 0
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-1-rulon-1000-sht-e-marker-stand-1-2-5-1-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-1-s2037046-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.1.2.5.1, E.NEXT",Маркер кабельный,E.NEXT,s2037046,s2037046,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.1.2.5.1, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>1</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «1» (рулон 1000 шт.) e.marker.stand.1.2.5.1, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>1</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 1
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-2-rulon-1000-sht-e-marker-stand-1-2-5-2-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-2-s2037047-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «2» (рулон 1000 шт.) e.marker.stand.1.2.5.2, E.NEXT",Маркер кабельный,E.NEXT,s2037047,s2037047,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «2» (рулон 1000 шт.) e.marker.stand.1.2.5.2, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>2</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «2» (рулон 1000 шт.) e.marker.stand.1.2.5.2, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>2</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 2
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-3-rulon-1000-sht-e-marker-stand-1-2-5-3-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-3-s2037048-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.1.2.5.3, E.NEXT",Маркер кабельный,E.NEXT,s2037048,s2037048,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.1.2.5.3, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>3</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «3» (рулон 1000 шт.) e.marker.stand.1.2.5.3, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>3</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 3
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-4-rulon-1000-sht-e-marker-stand-1-2-5-4-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-4-s2037049-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.1.2.5.4, E.NEXT",Маркер кабельный,E.NEXT,s2037049,s2037049,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.1.2.5.4, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>4</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «4» (рулон 1000 шт.) e.marker.stand.1.2.5.4, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>4</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 4
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-5-rulon-1000-sht-e-marker-stand-1-2-5-5-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-5-s2037050-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.1.2.5.5, E.NEXT",Маркер кабельный,E.NEXT,s2037050,s2037050,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.1.2.5.5, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>5</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «5» (рулон 1000 шт.) e.marker.stand.1.2.5.5, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>5</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 5
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-6-rulon-1000-sht-e-marker-stand-1-2-5-6-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-6-s2037051-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.1.2.5.6, E.NEXT",Маркер кабельный,E.NEXT,s2037051,s2037051,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.1.2.5.6, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>6</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «6» (рулон 1000 шт.) e.marker.stand.1.2.5.6, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>6</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 6
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-7-rulon-1000-sht-e-marker-stand-1-2-5-7-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-7-s2037052-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.1.2.5.7, E.NEXT",Маркер кабельный,E.NEXT,s2037052,s2037052,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.1.2.5.7, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>7</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «7» (рулон 1000 шт.) e.marker.stand.1.2.5.7, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>7</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 7
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-8-rulon-1000-sht-e-marker-stand-1-2-5-8-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-8-s2037053-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.1.2.5.8, E.NEXT",Маркер кабельный,E.NEXT,s2037053,s2037053,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.1.2.5.8, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>8</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «8» (рулон 1000 шт.) e.marker.stand.1.2.5.8, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>8</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 8
https://001.com.ua/marker-dlya-kabelya-1-2-5-mm2-simvol-9-rulon-1000-sht-e-marker-stand-1-2-5-9-e-next,new,,,https://001.com.ua/media/photos/enext/marker/enext-marker-dlya-kabelya-e-marker-stand-1-2-5-9-s2037054-photo.jpg,"Маркер для кабеля 1-2.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.1.2.5.9, E.NEXT",Маркер кабельный,E.NEXT,s2037054,s2037054,instock,1,12,"48,41","Маркер для кабеля 1-2.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.1.2.5.9, E.NEXT","<h2>Описание товара</h2><p>Кабельный маркер серии E.STAND предназначен для разметки кабеля в распределительных щитах, а также облегчает идентификацию проводов в процессе монтажа и демонтажа проводки.</p><p><strong>Цвет:</strong> желтый.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>2,5</td></tr><tr><td>Маркировка</td><td>9</td></tr></tbody></table>","Маркер для кабелю 1-2.5 мм² символ «9» (рулон 1000 шт.) e.marker.stand.1.2.5.9, E.NEXT","<h2>Опис товару</h2><p>Кабельний маркер серії E.STAND призначений для розмітки кабелю в розподільних щитах, а також полегшує ідентифікацію проводів в процесі монтажу і демонтажу проводки.</p><p><strong>Колір:</strong> жовтий.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>2,5</td></tr><tr><td>Маркування</td><td>9</td></tr></tbody></table>","Русский ~ 2,5",Русский ~ 9
