URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип устройства,Количество полюсов,Номинальный ток,Номинальное напряжение,Степень защиты 
https://001.com.ua/rozetka-kombinirovannaya-ezcz-s-3243-ip44-32a-400v-230v-3p-pe-ee-16s-schuko-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-kombinirovannaya-statsionarnaya-ezcz-s-3243-4482052-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-kombinirovannaya-statsionarnaya-ezcz-s-3243-4482052-photo.jpg,"Розетка комбинированная EZCZ-S-3243 IP44 (32A, 400V/230V, 3P+PE / +EE 16S Schuko), ETI (Словения)",Силовые разъемы,ETI,4482052,4482052,outofstock,1,12,1 008,"Розетка комбинированная EZCZ-S-3243 IP44 (32A, 400V/230V, 3P+PE / +EE 16S Schuko), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка комбінована EZCZ-S-3243 IP44 (32A, 400V/230V, 3P+PE / +EE 16S Schuko), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка,Русский ~ 2P+PE ;; Русский ~ 3P+PE,Русский ~ 32,Русский ~ 380 (400),Русский ~ IP44
https://001.com.ua/rozetka-vstraivaemaya-ee-1632-ip54-16a-230v-2p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-ee-1632-4482076-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-ee-1632-4482076-photo.jpg,"Розетка встраиваемая EE-1632 IP54 (16A, 230V, 2P+PE), ETI (Словения)",Силовые разъемы,ETI,4482076,4482076,outofstock,1,12,212,"Розетка встраиваемая EE-1632 IP54 (16A, 230V, 2P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EE-1632 IP54 (16A, 230V, 2P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 2P+PE,Русский ~ 16,Русский ~ 220 (250),Русский ~ IP54
https://001.com.ua/rozetka-vstraivaemaya-eer-1632-ip54-straight-16a-230v-2p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1632-4482128-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1632-4482128-photo.jpg,"Розетка встраиваемая EER-1632 IP54 STRAIGHT (16A, 230V, 2P+PE), ETI (Словения)",Силовые разъемы,ETI,4482128,4482128,outofstock,1,12,264,"Розетка встраиваемая EER-1632 IP54 STRAIGHT (16A, 230V, 2P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EER-1632 IP54 STRAIGHT (16A, 230V, 2P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 2P+PE,Русский ~ 16,Русский ~ 220 (250),Русский ~ IP54
https://001.com.ua/rozetka-vstraivaemaya-eer-1643-ip54-straight-16a-400v-3p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1643-4482092-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1643-4482092-photo.jpg,"Розетка встраиваемая EER-1643 IP54 STRAIGHT (16A, 400V, 3P+PE), ETI (Словения)",Силовые разъемы,ETI,4482092,4482092,outofstock,1,12,276,"Розетка встраиваемая EER-1643 IP54 STRAIGHT (16A, 400V, 3P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EER-1643 IP54 STRAIGHT (16A, 400V, 3P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE,Русский ~ 16,Русский ~ 380 (400),Русский ~ IP54
https://001.com.ua/rozetka-vstraivaemaya-eer-1653-ip54-straight-16a-400v-3p-n-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1653-4482093-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-1653-4482093-photo.jpg,"Розетка встраиваемая EER-1653 IP54 STRAIGHT (16A, 400V, 3P+N+PE), ETI (Словения)",Силовые разъемы,ETI,4482093,4482093,outofstock,1,12,284,"Розетка встраиваемая EER-1653 IP54 STRAIGHT (16A, 400V, 3P+N+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EER-1653 IP54 STRAIGHT (16A, 400V, 3P+N+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE+N,Русский ~ 16,Русский ~ 380 (400),Русский ~ IP54
https://001.com.ua/rozetka-vstraivaemaya-eer-3243-ip54-straight-32a-400v-3p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-3243-4482094-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-3243-4482094-photo.jpg,"Розетка встраиваемая EER-3243 IP54 STRAIGHT (32A, 400V, 3P+PE), ETI (Словения)",Силовые разъемы,ETI,4482094,4482094,outofstock,1,12,368,"Розетка встраиваемая EER-3243 IP54 STRAIGHT (32A, 400V, 3P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EER-3243 IP54 STRAIGHT (32A, 400V, 3P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE,Русский ~ 32,Русский ~ 380 (400),Русский ~ IP54
https://001.com.ua/rozetka-vstraivaemaya-eer-3253-ip54-straight-32a-400v-3p-n-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-3253-4482095-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-statsionarnaya-vstraivaemaya-straight-eer-3253-4482095-photo.jpg,"Розетка встраиваемая EER-3253 IP54 STRAIGHT (32A, 400V, 3P+N+PE), ETI (Словения)",Силовые разъемы,ETI,4482095,4482095,outofstock,1,12,392,"Розетка встраиваемая EER-3253 IP54 STRAIGHT (32A, 400V, 3P+N+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка вбудовувана EER-3253 IP54 STRAIGHT (32A, 400V, 3P+N+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE+N,Русский ~ 32,Русский ~ 380 (400),Русский ~ IP54
https://001.com.ua/rozetka-v-korobke-vnutrenney-ustanovki-ezb-16s-ip44-16a-250v-schuko-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-16s-4482097-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-16s-4482097-photo.jpg,"Розетка в коробке внутренней установки EZB-16S IP44 (16A, 250V, Schuko), ETI (Словения)",Силовые разъемы,ETI,4482097,4482097,outofstock,1,12,464,"Розетка в коробке внутренней установки EZB-16S IP44 (16A, 250V, Schuko), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці внутрішньої установки EZB-16S IP44 (16A, 250V, Schuko), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 2P+PE (Schuko),Русский ~ 16,Русский ~ 220 (250),Русский ~ IP44
https://001.com.ua/rozetka-v-korobke-vnutrenney-ustanovki-ezb-1643-ip44-16a-400v-3p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-1643-4482098-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-1643-4482098-photo.jpg,"Розетка в коробке внутренней установки EZB-1643 IP44 (16A, 400V, 3P+PE), ETI (Словения)",Силовые разъемы,ETI,4482098,4482098,outofstock,1,12,856,"Розетка в коробке внутренней установки EZB-1643 IP44 (16A, 400V, 3P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці внутрішньої установки EZB-1643 IP44 (16A, 400V, 3P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE,Русский ~ 16,Русский ~ 380 (400),Русский ~ IP44
https://001.com.ua/rozetka-v-korobke-vnutrenney-ustanovki-ezb-1653-ip44-16a-400v-3p-n-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-1653-4482099-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-1653-4482099-photo.jpg,"Розетка в коробке внутренней установки EZB-1653 IP44 (16A, 400V, 3P+N+PE), ETI (Словения)",Силовые разъемы,ETI,4482099,4482099,outofstock,1,12,864,"Розетка в коробке внутренней установки EZB-1653 IP44 (16A, 400V, 3P+N+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці внутрішньої установки EZB-1653 IP44 (16A, 400V, 3P+N+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE+N,Русский ~ 16,Русский ~ 380 (400),Русский ~ IP44
https://001.com.ua/rozetka-v-korobke-vnutrenney-ustanovki-ezb-3243-ip44-32a-400v-3p-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-3243-4482100-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-3243-4482100-photo.jpg,"Розетка в коробке внутренней установки EZB-3243 IP44 (32A, 400V, 3P+PE), ETI (Словения)",Силовые разъемы,ETI,4482100,4482100,outofstock,1,12,1 380,"Розетка в коробке внутренней установки EZB-3243 IP44 (32A, 400V, 3P+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці внутрішньої установки EZB-3243 IP44 (32A, 400V, 3P+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE,Русский ~ 32,Русский ~ 380 (400),Русский ~ IP44
https://001.com.ua/rozetka-v-korobke-vnutrenney-ustanovki-ezb-3253-ip44-32a-400v-3p-n-pe-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-3253-4482101-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-vnutrenney-ustanovki-ezb-3253-4482101-photo.jpg,"Розетка в коробке внутренней установки EZB-3253 IP44 (32A, 400V, 3P+N+PE), ETI (Словения)",Силовые разъемы,ETI,4482101,4482101,outofstock,1,12,1 428,"Розетка в коробке внутренней установки EZB-3253 IP44 (32A, 400V, 3P+N+PE), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці внутрішньої установки EZB-3253 IP44 (32A, 400V, 3P+N+PE), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка для скрытой проводки,Русский ~ 3P+PE+N,Русский ~ 32,Русский ~ 380 (400),Русский ~ IP44
https://001.com.ua/rozetka-v-korobke-naruzhnoy-ustanovki-ezbn-16s-ip44-16a-250v-schuko-eti-sloveniya,new,,,https://001.com.ua/media/photos/eti/eticee/eti-rozetka-v-korobke-naruzhnoy-ustanovki-ezbn-16s-4482103-photo.jpg ;; https://001.com.ua/media/photos/eti/eticee/gabaritnye-razmery-eti-rozetka-v-korobke-naruzhnoy-ustanovki-ezbn-16s-4482103-photo.jpg,"Розетка в коробке наружной установки EZBN-16S IP44 (16A, 250V, Schuko), ETI (Словения)",Силовые разъемы,ETI,4482103,4482103,outofstock,1,12,560,"Розетка в коробке наружной установки EZBN-16S IP44 (16A, 250V, Schuko), ETI (Словения)","<h2>Описание товара</h2><p>Силовые разъемы предназначены для подключения электрических низковольтных потребителей в промышленности, строительстве и т.п.</p><h3>Особенности</h3><ul><li>рабочий диапазон температур -25°C ... +40°C</li><li>высокая термостойкость до 125°C</li><li>соответствие номинального напряжения цветам соответствующих стандартов</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальная частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Рабочая температура, °C</td><td>-25 ... +40</td></tr><tr><td>Соответствие стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ","Розетка в коробці зовнішньої установки EZBN-16S IP44 (16A, 250V, Schuko), ETI (Словенія)","<h2>Опис товару</h2><p>Силові роз'єми призначені для підключення електричних низьковольтних споживачів в промисловості, будівництві тощо.</p><h3>Особливості</h3><ul><li>робочий діапазон температур -25°C ... + 40°C</li><li>висока термостійкість до 125 °C</li><li>відповідність номінальної напруги кольорам відповідних стандартів</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна частота f<sub>n</sub>, Гц</td><td>50-60</td></tr><tr><td>Робоча температура, °C</td><td>-25 ... +40</td></tr><tr><td>Відповідність стандартам</td><td>IEC 60309 - 1, 2</td></tr></tbody></table> ",Русский ~ Стационарная розетка,Русский ~ 2P+PE (Schuko),Русский ~ 16,Русский ~ 220 (250),Русский ~ IP44
