URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования
https://001.com.ua/lampa-smennaya-krasnaya-neon-240-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-neon-photo.jpg,"Лампа сменная красная неон 240 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS20-240-K04,BMS20-240-K04,instock,1,12,"6,9","Лампа сменная красная неон 240 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа неон</td></tr></tbody></table>,"Лампа змінна червона неон 240 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа неон</td></tr></tbody></table>,Русский ~ Лампа неон
https://001.com.ua/derzhatel-markirovki-dm-18x25-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-derzhatel-markirovki-dm-18x25-photo.jpg ;; https://001.com.ua/media/photos/iek/controls/gabaritnye-razmery-iek-dm-18x25-photo.jpg,"Держатель маркировки DM 18x25, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,DM18x25,DM18x25,outofstock,1,12,"13,77","Держатель маркировки DM 18x25, IEK","<h2>Описание товара</h2><p>Предназначен для маркировки кнопок, переключателей и светосигнальной арматуры.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>держатель маркировки</td></tr></tbody></table>","Тримач маркування DM 18x25, IEK","<h2>Опис товару</h2><p>Призначений для маркування кнопок, перемикачів і світлосигнальної арматури.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>тримач маркування</td></tr></tbody></table>",Русский ~ Держатель маркировки
https://001.com.ua/kontaktnyy-blok-1z-1no-dlya-serii-lay5-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-kontaktnyy-blok-1z-1no-dlya-serii-lay5-photo.jpg,"Контактный блок 1з (1НО) для серии LAY5, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BDK21,BDK21,outofstock,1,12,"36,57","Контактный блок 1з (1НО) для серии LAY5, IEK",<h2>Описание товара</h2><p>Предназначен для расширения контактной группы изделий серии LAY5.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>дополнительный контакт</td></tr></tbody></table>,"Контактний блок 1з (1НВ) для серії LAY5, IEK",<h2>Опис товару</h2><p>Призначений для розширення контактної групи виробів серії LAY5.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт
https://001.com.ua/derzhatel-markirovki-dm-11x25-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-derzhatel-markirovki-dm-11x25-photo.png ;; https://001.com.ua/media/photos/iek/controls/gabaritnye-razmery-iek-dm-11x25-photo.jpg,"Держатель маркировки DM 11x25, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,DM11x25,DM11x25,outofstock,1,12,"10,34","Держатель маркировки DM 11x25, IEK","<h2>Описание товара</h2><p>Предназначен для маркировки кнопок, переключателей и светосигнальной арматуры.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>держатель маркировки</td></tr></tbody></table>","Тримач маркування DM 11x25, IEK","<h2>Опис товару</h2><p>Призначений для маркування кнопок, перемикачів і світлосигнальної арматури.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>тримач маркування</td></tr></tbody></table>",Русский ~ Держатель маркировки
https://001.com.ua/dopolnitelnyy-kontakt-dlya-svetosignalnoy-armatury-1nz-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-dopolnitelnyy-kontakt-dlya-svetosignalnoy-armatury-1nz-photo.jpg,"Дополнительный контакт для светосигнальной арматуры 1НЗ, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BDK10,BDK10,outofstock,1,12,"25,99","Дополнительный контакт для светосигнальной арматуры 1НЗ, IEK","<h2>Описание товара</h2><p>Предназначен для расширения контактной группы кнопок, переключателей и светосигнальной арматуры.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>дополнительный контакт</td></tr></tbody></table>","Додатковий контакт для світлосигнальної арматури 1НЗ, IEK","<h2>Опис товару</h2><p>Призначений для розширення контактної групи кнопок, перемикачів і світлосигнальної арматури.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>додатковий контакт</td></tr></tbody></table>",Русский ~ Дополнительный контакт
https://001.com.ua/dopolnitelnyy-kontakt-dlya-svetosignalnoy-armatury-1no-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-dopolnitelnyy-kontakt-dlya-svetosignalnoy-armatury-1no-photo.jpg,"Дополнительный контакт для светосигнальной арматуры 1НО, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BDK20,BDK20,outofstock,1,12,"25,99","Дополнительный контакт для светосигнальной арматуры 1НО, IEK","<h2>Описание товара</h2><p>Предназначен для расширения контактной группы кнопок, переключателей и светосигнальной арматуры.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>дополнительный контакт</td></tr></tbody></table>","Додатковий контакт для світлосигнальної арматури 1НВ, IEK","<h2>Опис товару</h2><p>Призначений для розширення контактної групи кнопок, перемикачів і світлосигнальної арматури.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>додатковий контакт</td></tr></tbody></table>",Русский ~ Дополнительный контакт
https://001.com.ua/kolpachok-smennyy-dlya-al-22-krasnyy-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-kolpachok-smennyy-dlya-al-22-krasnyy-photo.jpg,"Колпачок сменный для AL-22 красный, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BLS20D-KS-AL-K04,BLS20D-KS-AL-K04,outofstock,1,12,"5,22","Колпачок сменный для AL-22 красный, IEK",<h2>Описание товара</h2><p>Предназначен для установки на лампы AL-22.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>сменный колпачок</td></tr></tbody></table>,"Ковпачок змінний для AL-22 червоний, IEK",<h2>Опис товару</h2><p>Призначений для установки на лампи AL-22.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>змінний ковпачок</td></tr></tbody></table>,Русский ~ Сменный колпачок
https://001.com.ua/lampa-smennaya-zheltaya-matritsa-220-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная желтая матрица 220 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-220-K05,BMS10-220-K05,outofstock,1,12,"105,69","Лампа сменная желтая матрица 220 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна жовта матриця 220 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-zheltaya-matritsa-24-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная желтая матрица 24 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-024-K05,BMS10-024-K05,outofstock,1,12,"69,82","Лампа сменная желтая матрица 24 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна жовта матриця 24 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-zheltaya-matritsa-36-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная желтая матрица 36 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-036-K05,BMS10-036-K05,outofstock,1,12,"93,64","Лампа сменная желтая матрица 36 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна жовта матриця 36 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-zelenaya-matritsa-36-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная зеленая матрица 36 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-036-K06,BMS10-036-K06,outofstock,1,12,"78,66","Лампа сменная зеленая матрица 36 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна зелена матриця 36 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-krasnaya-matritsa-12-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная красная матрица 12 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-012-K04,BMS10-012-K04,outofstock,1,12,"70,76","Лампа сменная красная матрица 12 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна червона матриця 12 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-krasnaya-matritsa-48-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная красная матрица 48 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-048-K04,BMS10-048-K04,outofstock,1,12,"94,36","Лампа сменная красная матрица 48 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна червона матриця 48 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-sinyaya-matritsa-24-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная синяя матрица 24 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-024-K07,BMS10-024-K07,outofstock,1,12,"70,76","Лампа сменная синяя матрица 24 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна синя матриця 24 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-sinyaya-matritsa-36-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная синяя матрица 36 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-036-K07,BMS10-036-K07,outofstock,1,12,"93,64","Лампа сменная синяя матрица 36 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна синя матриця 36 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-zelenaya-neon-240-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-neon-photo.jpg,"Лампа сменная зеленая неон 240 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS20-240-K06,BMS20-240-K06,outofstock,1,12,"6,9","Лампа сменная зеленая неон 240 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа неон</td></tr></tbody></table>,"Лампа змінна зелена неон 240 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа неон</td></tr></tbody></table>,Русский ~ Лампа неон
https://001.com.ua/kolpachok-smennyy-dlya-al-22te-zelenyy-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-kolpachok-smennyy-dlya-al-22te-zelenyy-photo.jpg,"Колпачок сменный для AL-22TE зеленый, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BLS30D-KS-ALTE-K06,BLS30D-KS-ALTE-K06,outofstock,1,12,,"Колпачок сменный для AL-22TE зеленый, IEK",<h2>Описание товара</h2><p>Предназначен для установки на лампы AL-22TE.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>сменный колпачок</td></tr></tbody></table>,"Ковпачок змінний для AL-22TE зелений, IEK",<h2>Опис товару</h2><p>Призначений для установки на лампи AL-22TE.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>змінний ковпачок</td></tr></tbody></table>,Русский ~ Сменный колпачок
https://001.com.ua/lampa-smennaya-zelenaya-matritsa-220-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная зеленая матрица 220 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-220-K06,BMS10-220-K06,outofstock,1,12,,"Лампа сменная зеленая матрица 220 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна зелена матриця 220 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
https://001.com.ua/lampa-smennaya-sinyaya-matritsa-220-v-iek,new,,,https://001.com.ua/media/photos/iek/controls/iek-lampa-smennaya-matritsa-photo.jpg,"Лампа сменная синяя матрица 220 В, IEK","Аксессуары к индикаторам, кнопкам управления и переключателям",IEK,BMS10-220-K07,BMS10-220-K07,outofstock,1,12,,"Лампа сменная синяя матрица 220 В, IEK",<h2>Описание товара</h2><p>Предназначена для установки в светосигнальную арматуру IEK.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>лампа LED</td></tr></tbody></table>,"Лампа змінна синя матриця 220 В, IEK",<h2>Опис товару</h2><p>Призначена для встановлення в світлосигнальну арматуру IEK.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>лампа LED</td></tr></tbody></table>,Русский ~ Лампа LED
